,Alpha,Beta,Nu,Rho
LADR,0.4076647599973617,0.18110374908562915,1.7202268113940982,-0.7953792663277395
LAKE,0.3772356981556185,0.041210790833411004,2.3856145657138477,0.2441765307212086
LAMR,0.35491056804110865,0.9999999999069856,1.7804752927108194,-0.822287319690673
LANC,0.26933035910072683,0.5390276291522881,0.18085272910074066,0.39453847186995283
LAND,0.5038587634787646,0.040650039709481195,1.1753022936046444,0.28840493506835574
LASR,0.8628506341009352,0.11863554636423813,0.38774702287307056,-0.4187500565691086
LAUR,0.539715028416351,0.052628601505916736,1.417431441623051,-0.7437637101328876
LAW,0.8254487990632375,0.4197610502453062,0.7643833269889625,0.540288323195205
LAZ,0.2627572639873098,0.09336070211380822,0.2985806894520442,0.806317345804487
LAZR,0.9817878721206112,0.15935871901760712,1.0543116887194137,0.5012809755069193
LAZY,0.7203707339625404,0.011138652209879862,1.1153718135353743,0.1586576262544105
LBAI,0.3031117815700654,0.010252290292626842,3.6382295731912078,-0.8474342869634639
LBRDA,0.33905328415640995,0.9999304840441411,0.9522928302126782,-0.4908720774702117
LBRDK,0.3700900769195344,0.1573138238124781,0.7336520810609916,-0.43162139174810343
LBRT,0.631655723006129,0.01727085739576134,0.6615946624687625,0.5296042431102357
LBTYA,0.3533724814555509,0.3433543848707544,1.594846363557243,-0.34841965303545186
LBTYK,0.4871356755303525,0.6302208233254696,0.6281020300709104,-0.820578076189528
LC,0.6584363929341865,0.2313573252204753,0.39552396822478536,0.9988802730489585
LCI,2.7400946479656096,0.49849734527342976,0.999410196866376,0.5008970302623806
LCID,0.7811629757485415,0.00010007686839156393,1.1400643834559074,0.3847718710458666
LCII,0.426456966836548,0.000499730764977186,0.041839270939468064,-0.9969494366979479
LCNB,0.8439104075244268,0.0008330641221138195,0.2914525384523368,-0.9991405797212773
LCTD,0.23944403841617798,0.00010007841096520769,1.7449929448103223,0.3337597158564164
LCTU,0.2785198700976908,0.00010000073287283881,0.9241289478541416,0.24426486727129237
LCTX,0.8399964913152831,0.6103384058516645,5.746058456957955,-0.724632111637588
LCUT,0.5990374654791424,0.9999024820823667,0.8589880622556233,0.3390922414317083
LD,0.4809789516099585,0.0004997307838363539,0.9458564337131841,0.9993399888425712
LDEM,0.27137426151365024,0.00013545802792598607,1.6047848850475888,0.5526007391828158
LDI,1.322430337686599,0.5027887773920833,0.9999939989633372,0.49990973503764596
LDOS,0.24485625630434685,0.0010194803110106304,1.0349457361942602,-0.212675451670554
LE,0.8982726713848697,0.10532077838403045,0.07731461553316388,0.13241592860676682
LEA,0.4066866960430909,0.20046749897451047,0.9753627412770149,-0.18164869686109558
LECO,0.26567119228548064,0.18570186248858556,0.6934035262301386,-0.02475511512650673
LEG,0.31241015223445523,0.0004255752866645811,0.05637639296687942,-0.8871687746676746
LEGH,0.8110467819804495,0.11328878497906972,9.1823894948862,0.8900624277308564
LEGN,0.631682807727435,0.508625067852944,1.3976719921741079,0.2039520908200622
LEGR,0.26022012879456885,0.12672399189976677,1.4525487266533859,0.3021761033649897
LEMB,0.1416494691444375,0.00023110591386011004,0.2650677946402585,0.3383113809349668
LEN,0.400805886282362,0.012122589987111201,0.5751261193077308,-0.04253098560598839
LESL,0.660350033178224,0.9533585160083677,1.8148302067937705,-0.691631779365751
LETB,0.35924305622842745,0.00010000098156354452,3.1811590427996874,0.9471234923183383
LEU,0.8007914326986134,0.1504210183165972,0.5051328163776599,0.7337938166850668
LEV,0.7106964528935477,0.00010000000838709641,1.194353607394763,0.7718241549590992
LEVI,0.4340287627638853,0.0004997306112457586,0.509789405867076,0.30187934137025446
LFC,0.6337658909700257,0.04952156457025282,1.067540708207627,0.39276953958174066
LFG,0.6720772271355964,0.0001000039828193596,1.4644751272413017,0.1256373916088723
LFLY,1.413667764497458,0.44429041425531823,0.7825373812945721,0.6664069615858513
LFMD,1.4250508414534595,0.00010020344775299141,1.2268107122120255,0.9266243033664391
LFST,1.3057071288002353,0.00010009999356898021,0.8651109424021917,0.4495569117401633
LFT,0.043650726207887056,0.9999799228887069,10.165243797060597,-0.9869620317684701
LFUS,0.3453093114459499,0.1572112905506674,0.5676441089999098,-0.005803736712792652
LFVN,0.6488586945460421,0.26810776145910986,0.9979099547802273,0.5369545756321074
LGF.A,0.5623361853594044,0.11188748634583072,0.6051434389364972,0.49530383369015163
LGF.B,0.5851766512801456,0.00010005485116074044,0.7463428685593143,0.5003157165724945
LGHL,1.30890586468143,0.501554085531416,0.999909552091427,0.5001889635043641
LGIH,0.47452635964304135,0.09184027658472273,1.1796759933517764,-0.16011438535454028
LGLV,0.17198332994801882,0.0003410302495320958,0.003818383991265899,-0.9998999912005067
LGMK,1.4404751527835464,0.9999999795897396,0.8624707873426023,-0.9994152271540742
LGND,0.493318700665714,0.00010000383525347818,0.8455458029005433,0.3693063096520769
LGO,0.8834562862099054,0.00010000096897663362,0.4133953137625199,0.35568969372184317
LGV,0.6407763710065099,0.7761521168121808,1.0008377204340608,0.3905057709357882
LH,0.32747290631405396,0.009993285936511317,0.06730020392383339,-0.9998999825526078
LHCG,0.3339420094762225,0.9999007449675096,4.781085631623973,-0.9447273829434494
LHDX,1.3853857430653571,0.00010000768852765014,1.7058276858117463,-0.07738193158689559
LHX,0.30728027915728184,0.007599561956026049,0.014903059511855334,-0.9372950875515216
LI,0.6524536496145673,0.00010011356508456235,0.7357956520473989,0.4314551291204794
LICY,0.7208858699986066,0.4086597313328909,0.5089920379513534,0.5655976555488359
LIDR,1.082226341019201,0.2020848456516794,0.9808338930407363,0.7278949515194476
LIFE,1.109200565135566,0.00010611635289206659,1.3932897442245895,0.5806092066939452
LII,0.31591866329208523,0.9999999999819035,1.3497085082383276,-0.5840869078558221
LILA,0.5645963603872424,0.0001000521888853327,0.8461804316172019,0.41768148825055684
LILAK,0.6792025263249691,0.0016194560074550735,0.3992880353149979,0.49346286072492396
LILM,0.9062726263426601,0.5000500811875332,1.000015147074825,0.4997666094734257
LIN,0.2981301488659245,0.00010000916542891397,0.14239095748898725,-0.4990479599540264
LINC,0.7307621596162479,0.5028897779032898,1.813991763273597,0.2171469563613123
LIND,0.8702297149856821,0.00010014468253141895,0.733252374236371,0.5109676562978782
LIT,0.32428901474105437,0.5327125842209909,0.5542289431084131,-0.1297201896076349
LITE,0.4161039513589615,0.00010006400862831331,0.2516123734138484,0.5969728226391142
LIVN,0.7289621880282923,0.03778980409618289,0.40384372366777305,0.4352256156317294
LIZI,2.4833380726718586,0.9380584773028091,0.9929203931832856,-0.9993527838270477
LKFN,0.3850488932447264,0.00010001167261753399,2.0056080808007515,0.6629827568641522
LKQ,0.2876608903972956,0.000100000207732443,0.3310421496877889,0.8677183888356671
LL,0.6263583773147979,0.16256449362020967,0.316538238409225,0.7425977033407498
LLAP,1.8434007624689772,0.00010005379208782178,0.25551011156279047,0.42229152085143884
LLY,0.34215979593700047,0.0004059838857379686,0.03732674799407205,-0.9998999999314636
LMACA,0.4978167290499926,0.9994409821898028,0.47229128960673306,0.4966782700907328
LMAT,0.5589218623251928,0.18675716282143254,0.9992782930977115,0.5007767938038847
LMB,1.1725281216129602,0.00031173676514618395,0.13651483759089267,0.4932830726109134
LMBS,0.18319578343647486,0.00010002763427789256,1.8446178015216443,0.28317626477200425
LMFA,2.532554247281089,0.5017594765472867,0.9999185844677146,0.4999987635338282
LMND,0.9086137799339795,0.00010000001357060706,1.0212485430896436,0.8495292914710627
LMNR,0.7050305794937218,0.00010000000110302226,0.2606402658391936,0.35047804318755393
LMT,0.24822947761986133,0.00011615442895648825,0.614613784389387,-0.10095489640037228
LNC,0.3812946735546745,0.19582118903667198,0.6468016125950851,-0.1413346933253169
LNDC,0.8072770261110155,0.00010009163438710894,0.31684373049450243,0.49814268214704066
LNG,0.42310888191083135,0.2829016877848164,0.04290774944907974,0.6141813810976468
LNN,0.3673405625158696,0.00010007841096520769,0.051924052144686504,0.4988281653401372
LNSR,0.9268253619644591,0.00010027311373328544,1.5382186543850789,0.06856913588301984
LNT,0.2586533110919982,0.0003603974515027728,0.16758948775180726,-0.999899999928585
LNTH,0.5596999205417549,0.10513085763201013,0.23174523861235072,0.9998999932227784
LNW,0.5178948442400123,0.0692596333850898,0.8201639423199432,0.19030547682146176
LOAN,0.44325231609205923,0.9341349653088243,0.999645788880513,0.5002764136754523
LOB,0.5678302937724203,0.3618667596510433,1.374730947342915,0.07505797225209193
LOCL,1.1725060550282964,0.36133075970279144,0.9583891337138988,0.9099166658394922
LOCO,0.7027063972255733,0.0004997307838363538,0.2760035395600196,-0.9983205510465791
LODE,1.24729851976603,0.4988934405425473,0.9995612122803976,0.5001268904180791
LOGI,0.37602832180509116,0.11944254987181803,0.7524274721563807,-0.058134943262255594
LOMA,0.758341844106514,0.015173488722302283,0.41288903236810526,-0.8681193830947354
LOOP,0.8221537416528264,0.5057680161484274,0.9950231563375627,0.49951551876173816
LOPE,0.4295184978021963,0.0006013802582317126,0.07846894371121782,0.8419758712920247
LOPX,1.0145763992278898,0.9995851113973279,1.724505469989091,0.922101165828859
LOUP,0.3105615764789233,0.0009023323521316853,0.39954844245728943,0.49979871837711837
LOV,1.1607881125438713,0.9987518411202944,1.028909059975603,0.7483700808389401
LOVE,0.8198752784698742,0.0004993662049432591,0.6822533958765028,0.7270088849628645
LOW,0.3361038906226952,0.20208067151791614,0.617960913457712,-0.3352947570317467
LPCN,1.5162570732252736,0.5001177142677975,0.9999407925369139,0.4997632137707261
LPG,0.5199782141956435,0.22593179762567872,0.6941368762121043,-0.19930271867464247
LPI,0.7352523747396359,0.02810358147000954,0.6018237337703352,0.9998999994857221
LPL,0.4546914848860115,0.3471527721351833,1.0171371154071371,0.5005954990887962
LPLA,0.4022689185667101,0.00032339541671719014,0.11457163375196484,-0.9827047670364031
LPRO,0.7549482581176626,0.8417938399059685,1.4710774913390239,-0.5535622754334544
LPSN,0.7769784028687584,0.2553105668701301,0.6216076243109779,0.4571470338533943
LPTX,1.2459729776049229,0.5526098446836585,0.5319835735055349,0.9993313086765309
LPX,0.4480912738448344,0.010499673497560428,0.44318046757914703,0.18092255178818445
LQD,0.1311723406399099,0.9999999998494996,0.4134431905956952,-0.6105485795334491
LQDA,1.7079633241304835,0.703633764680666,0.4207083244928621,-0.9998999980624641
LQDH,0.10195389136531165,0.9999998009052191,0.6467746803949795,-0.9982985096200452
LQDI,0.15598150306964126,0.00010000191601725174,0.6451050635566372,0.3273778135830625
LQDT,0.7884264836911098,0.00010000004302423877,0.27811351541375845,-0.7035846667349075
LRCX,0.4633594383122037,0.0025462067122109856,0.2671984034083114,0.41967372862191776
LRGF,0.21869942009604768,0.00010006865263129455,0.6330087449887083,-0.9983940791109096
LRMR,1.1548126667026044,0.9995785811993125,1.4092216814234806,0.4999855394100806
LRN,0.4738131833857416,0.03687973615043215,0.20416497225439922,0.23850727234874916
LRNZ,0.4889060620069987,0.2542599580731653,1.9694793369963253,0.5304743176763034
LSAK,0.8220068376998946,0.000559015382119075,0.2563252104667459,0.5615922729052994
LSCC,0.5139451881037653,0.15262759256798558,0.8921153529106451,0.20318334618719255
LSI,0.26837065400845905,0.04405975729036241,0.08837952691594281,-0.8644405901951185
LSPD,0.7090327603757871,0.4036178085234178,1.2648750481188091,0.5530527040184541
LSTR,0.34988420522178704,0.0005212301614907584,0.148316335698006,-0.9998254796898176
LSXMA,0.3710790448502881,0.9999999999777133,2.737133933895828,-0.7359462050061177
LSXMK,0.4396411271592982,0.0007510495637010553,0.02554011033577579,-0.9993399888425712
LTBR,1.2398543521347043,0.00010000004227275973,1.116407267537656,-0.5161204477724585
LTC,0.3134729373914202,0.11869744506505019,1.8695842799258788,-0.15307544574276097
LTCH,4.6741325619453145,0.5047079641797104,1.0017006956184782,0.4998280358556883
LTH,0.7604300029642108,0.19624103546133823,1.5434663116816312,-0.4256533607746463
LTHM,0.6208020724655671,0.00010020528257200455,0.8240580628148785,0.5204918736869903
LTL,0.4165357439831576,0.017571085375689317,0.03543215591377527,-0.6888936185707889
LTPZ,0.1860709084312875,0.06454687847587516,0.5275673527514769,0.022125206406409234
LTRN,1.3432036304008095,0.7675369340955749,1.0003859885247284,0.499837157678212
LTRPA,2.060627386701559,0.5008491221016569,1.000347418865765,0.49991423150412423
LTRX,0.7630409926398833,0.8719560043672071,0.24478942006054735,0.5223372711768429
LU,0.7145726417745748,0.0167382345340409,1.3026870948705416,0.14369354070726867
LULU,0.5120968518179897,0.011498580980361184,0.10104371291277993,0.6809779580360885
LUMN,0.33595739601526636,0.00172971941152937,0.9982572764773198,-0.06375923457482098
LUNA,0.696002500517643,0.1519553269901244,1.0147562268422474,0.5002850644428017
LUNG,0.9475591019740993,0.0965222125911508,0.2051769251569538,0.7003545817445619
LUV,0.3840777008497826,0.40393337108022986,1.024880040033391,-0.3891773805013963
LUXA,0.7153727628507496,0.0001000285879229627,0.8518092870203269,0.9328836263094074
LVHD,0.23506323358141604,0.00010172137248085029,1.0619410447807118,0.5233313641466635
LVLU,1.0275844947133526,0.2919152331874201,0.7240349997323797,0.895053823573804
LVOX,2.1194331487774822,0.872698250901158,0.2727853871234576,-0.9993779194603533
LVS,0.4790040808115902,0.07232439439677228,0.6732100134126804,0.011695917901593984
LW,0.32267135328043395,0.09766604488140782,0.0005305545891660616,0.9996311640088666
LWLG,1.014933424357087,0.00010000000028886715,1.2131567902243772,0.5526979786236191
LX,1.0271066463386123,0.5842064307763403,4.076739510398843,-0.6736868503964533
LXFR,0.7323218558645048,0.5897858182398419,5.033715455705344,-0.864681473874653
LXP,0.26925269197295015,0.0005964359440535159,2.274849747263827,-0.07967377311430429
LXRX,1.1511850401710884,0.4675558810776464,0.9443366066367826,0.7886220627365506
LXU,0.8055336432333797,0.00010009209219539713,0.766603523649672,0.5028789313562496
LYB,0.3346078318724569,0.04337515661912806,0.8983413729495827,-0.37345278079835303
LYEL,1.235195280542183,0.5643332970520563,4.970526981314033,-0.7988353937450046
LYFT,0.7446845905121721,0.23960815150785209,0.6300521744074323,0.5981706484566823
LYG,1.4077452354090456,0.001303464979470639,1.489756562828023,-0.3134212611142565
LYLT,1.015844326653258,0.6129272737741328,0.9998687277929296,0.534308901838364
LYRA,1.3291912153026693,0.9999819781646373,0.003500516083293019,-0.9993404655437362
LYTS,0.695534505966163,0.0004997308043729621,0.002211504752496853,-0.931144064689354
LYV,0.4302058613226475,0.04260300941138031,0.5747811072977845,0.10882636379337729
LZ,0.6552710563639551,0.01697742403965163,1.1634712212253422,0.3564517361493902
LZB,0.44947616084517283,0.00010000002667268647,0.5227734627522266,0.12313995284815837
M,0.6149982629545608,0.00010007841096520764,0.49138254847135676,0.4888269370333286
MA,0.328517779118756,0.007342271410626365,0.1132237689304961,-0.999818295473253
MAA,0.24080407568003406,0.00010007841096520769,0.880142853093676,0.027055694370399723
MAC,0.48525032461947304,0.004428639237895597,1.5128771115769466,-0.3219478916427372
MACK,1.4925951472237997,0.23283205220018702,0.9948504162863993,0.2419158079507953
MAG,0.580085870602897,0.44414121963117215,0.2555415737139511,0.880469004277828
MAGA,0.24071467840435956,0.03308141992357035,0.03528049558670675,0.9998998567210715
MAIN,0.5253865627941022,0.7314862626615477,5.5189729309716355,0.8894870760806021
MAKX,0.3781813315018396,0.00010004792888189177,1.1496141223357415,0.32669383808541785
MAN,0.35092271754066917,0.00010000008664263864,1.1126042102765419,-0.21236788052770117
MANH,0.40571191992168354,0.1603399473702725,0.492534512687518,-0.05992106864756105
MANT,0.2782022111223443,0.031158638503903047,1.9027394708874044,-0.3374289426413718
MANU,0.4019644844638028,0.070666279218427,1.1046865026750519,0.032971059493733315
MAPS,0.9422398279630174,0.3835118196704293,0.739607763736192,0.999340106063287
MAR,0.3605911885590096,0.043985552250535916,0.006354066115019805,-0.9998998584200258
MARA,1.4099655741368609,0.3461080514668676,0.7145197258542396,0.6003674538305093
MARK,2.9920125748382,0.5000831988927098,0.999039122999739,0.5005965372579743
MAS,0.30903153823472246,0.040224939010268225,1.1521029520118824,0.16213791965458146
MASI,0.4177902194047113,0.15602493089402739,0.5676151544213878,0.07187521772323122
MASS,0.921251666573996,0.048284141296247016,0.37982282093738934,-0.642876902429435
MAT,0.38521797081815284,0.00010964391119088184,0.3116294873428049,0.3248050142784207
MATV,0.4457283325075285,0.4177402617201713,1.3485151121943117,-0.369600143619878
